siren,date_cloture_exercice,default_event,DV,GW,CJ,CK,CO,EE,GF,CG,DL,GP,GU,DX,GG,1A,CF,HN,FW,BM,DY,FS,BY,GA,EA,FV,FZ,HE,DU,BL,FP,FY,FU,FT,FX,FJ,FL,BU,BX,BJ,BK,BT,FC,CHIFFRE_AFFAIRE,RESULTAT_FINANCIER,TOTAL_ACTIF,EXPORT,ACTIF_IMMO,CP,ratio_marge_commerciale,ratio_marge_exploitation,ratio_marge_nette,ratio_duree_credit_client_jours,ratio_duree_credit_fournisseur_jours,ratio_taux_exportation,ratio_actif_immo_sur_ca
535172241,2018-09-30,0,7065504,-636158,4719555,196778.5,14700015,12175179,14248892,0,-1550750,13904,31573,2585721,-618489,2524836,334113,-746841,2984340,0,798231,41302,95291.5,916587,205124,-3173,1298062,4643,172178,190846,71524,3028176,2488068,771,357310,13550341,13550341,0,888682,9980459,2278690,458,52964,13550341,-17669,12175179,0,7701769,-1550750,0.2056302394078997,-0.045643795975319,-0.05511602992131342,14.423130569186414,115.70664804450371,0,0.5683819322332921
535172241,2019-09-30,0,7065504,-1843746,3516395,196778.5,13665496,3286889,19003775,0,-2586348,2710,23960,1520028,-1735311,10378606,173869,-1801970,2853882,0,544879,31068,95291.5,919155,266811,17823.5,1008439,0,172178,143211,287861,2474242,2488068,142,176076,11001319,11001319,0,1280536,10149101,10149131,316,52964,11001319,-21250,3286890,0,32698.5,-2586348,0.41073181783853185,-0.6105133906279931,-0.6310501543413201,29.059944615126,81.15680012413777,0,0.04729157618844439
535172241,2020-09-30,0,7065504,-1221350,2782461,196778.5,12998865,2557659,16087059,0,-2586348,989,17100,1677068,-1205239,10441206,37890,-1509406,2899217,0,447693,25925,95291.5,1738312,653876,-23544,727234,1620,1374,182050,530401,1863776,2234027,-19,188174,7886241,7886241,0,1111138,10216404,10216404,335,52964,7886241,-16111,2557659,0,32698.5,-2586348,0.5108753115323617,-0.15282807106706478,-0.19139739706154046,34.1853446612482,98.87409839323607,0,0.04729157618844439
535172241,2021-09-30,0,7065504,1050046,2758101,196778.5,10370308,6442661,2685283,0,-2586348,557,13153,1153765,1027052,3927647,109465,924137,1096130,0,543602,4640,95291.5,802072,307075,17823.5,13990,1620,423,153599,530401,511505,264109,-1059,63045,697674,697674,0,938460,7612207,3698831,1394,52964,697674,-12596,6442661,0,3913376,-2586348,0.9323880371573144,0.2126616154600705,0.19402175382143544,83.39454709998103,207.91492253426264,0,4.474212217829967
535218622,2017-12-31,0,38737,24933,112724,131,263967,229851,276123,0,91546,9,1056,20739,25980,34116,56419,21883,54833.5,0,21172,303.5,0,5032.5,9698,150,22437,1620,57656,1950,2122,81643,113769,-150,2042,299919,299919,0,1218,151243,33986,1650,294791,299919,-1047,229851,0,117257,91546,0.9717376207323836,0.086623388314845,0.07296303335233846,1.2352501842164052,37.84791804163917,0,0.390962226467813
535243737,2017-12-31,0,323826,-125589,258598,0,2073033,1842953,1262007,0,214505,10690,16929,267877,-119350,230080,156491,-124571,678335,0,100195,70468,0,57672,3412,-467,97786,181,432594,636,5683,316594,8561,-4022,30276,1136107,1136107,0,14400,1814434,230080,8958,52964,1136107,-6239,1842953,0,1584354,214505,-0.25455026055433877,-0.10505172488154725,-0.10964724273329889,3.8552706743290908,107.58268701267379,0,1.3945464643735141
535243737,2018-12-31,0,992789,-247111,185687,0,2058860,1729208,1715344,0,-81037,7149,17441,403731,-236820,329652,51933,-295542,812250,0,96322,181347,0,101519,1136,-5587,130688,53949,308889,6223,13295,415672,11851,902,33061,1465176,1465176,0,31411,1873173,329652,8056,52964,1465176,-10292,1729208,0,1543521,-81037,-2.4409976587871007,-0.16163245917214042,-0.20171092073580238,6.520840613459862,122.13611494577543,0,1.05347139183279
535243737,2019-12-31,0,1028638,-121309,200731,0,2060963,1625651,1636244,0,12708,8027,17527,258828,-111809,435312,67176,93745,596974,0,104466,185569,0,105660,0,1600,143248,3406,217250,4623,3980,484614,14079,-1563,31270,1520422,1520422,0,38083,1860233,435312,9619,52964,1520422,-9500,1625651,0,1424921,12708,-2.474171135110641,-0.07353813612273434,0.06165722411277921,7.61866058677569,98.82585467134979,0,0.9371878333778385
535243737,2020-12-31,0,1011358,-296165,548708,0,2445450,1903114,1073340,0,-284876,6426,9433,403614,-293158,542336,354187,-297584,521316,0,106117,63122,0,107024,251,1900,37866,2819,658172,2722,10958,264847,9435,3812,28131,730987,730987,0,10689,1896742,542336,5806,52964,730987,-3007,1903114,0,1354406,-284876,-0.2637640661581452,-0.4010440678151595,-0.4070988950555892,4.4477364166531,206.7208393040263,0,1.8528455362407266
535243737,2021-12-31,0,910621,244,736809,0,2619873,1968139,1007064,0,-284353,4741,21106,468535,16609,651733,565533,523,494708,0,79007,36920,0,109397,354,-1691,41908,4800,789818,4413,12278,253848,8350,2306,25844,811589,811589,0,45701,1883064,651733,3500,52964,811589,-16365,1968140,0,1231331,-284353,0.25938373234649953,0.020464791908219555,6.444148454451699e-4,17.127783685256126,207.91492253426264,0,1.5171854226708346
535280374,2017-09-30,1,160731,-57680,26480.5,0,572382,444105,298302,0,-8115,37,9495,19014,-48222,128276,1860,-63449,102183,0,24940,38839,0,105124,9698,-51,5781,174,247535,1295,1276,68768,6735,0,9511,248804,248804,0,47566,562547,128276,5681.5,52964,248804,-9458,444106,0,434271,-8115,0.26669058228230497,-0.19381521197408402,-0.25501599652738705,58.150157017840016,39.14146199503239,0,1.7454341570071221
535327761,2017-12-31,1,181108,16529,95210,0,834185,433507,709389,0,86800,36,6288,27807,22782,400678,57505,28314,152188,0,38483,38839,0,58229,9698,1403,43895,0,99311,4444,20134,224811,187013,0,5140,711621,711621,0,581.5,738975,400678,5681.5,52964,711621,-6252,433507,0,338297,86800,0.26669058228230497,0.03201423229499972,0.03978803323679318,0.15140421922520964,22.373194635488307,0,0.47538928727510854
537385353,2017-12-31,0,204246,81133,511333,0,1222997,717423,2059834,0,159306,7211,8147,147969,82069,505573,365887,75070,663424,0,104028,598196,0,82238,519,-46,88389,1441,101355,12665.5,92260,469489,484.5,3891,54795,2031406,2031406,0,20469,711664,505573,12596,2031406,2031406,-936,717424,0,206091,159306,0.7036107011596894,0.04040009727252947,0.03695470034055231,3.064866156740701,36.346810313081455,0,0.10145239307159672
537414146,2017-12-31,0,8911,18154,59736,0,566714,443217,619421,0,-17354,3,1837,31710,19987,123497,16496,16371,142137,0,27826,464,0,15741,383134,-2040,41598,0,8990,7818,2818,197192,216014,207,6402,614504,614504,0,581.5,506978,123497,300,1168,614504,-1834,443217,0,383481,-17354,0.425513698630137,0.03252541887440928,0.026640998268522256,0.15140421922520964,26.8954868033964,0,0.6240496400348899
537437535,2017-12-31,1,158555,-66141,207967,5819,244134,204116,582984,0,-344657,835,104,45869,-66873,40018,50114,-94512,449213,0,47377,601,5819,5339,455527,-851,12066,28370,172178,3520,8421,51692,16368,70,10191,507077,507077,0,26395,71662.5,34199,5681.5,852,507077,731,204116,0,32698.5,-344657,0.21244131455399062,-0.13187937926587087,-0.1863858940555379,12.342372723143296,29.92784112928713,0,0.04729157618844439
537563975,2017-12-31,1,1701,-265307,1031274,0,3387518,2577496,7239778,0,141684,7,8604,661668,-256710,810024,390847,-227982,2717985,0,412878,34975,0,279467,7440,17496,679673,500,933493,120421,40399,2188435,1150215,-11796,164266,6721210,6721210,0,141441,2356244,810024,110000,87954,6721210,-8597,2577494,0,1546220,141684,0.7364645155422153,-0.038194015660870585,-0.0339197852767582,6.40087685104319,51.56247157762591,0,0.23005083906022875
537626756,2017-12-31,0,2574447,-106611,520886,2791,2324222,1733029,1999525,0,-1288413,50522,4442,335794,-152691,591193,143213,-102487,1186412,0,69917,38443,2791,124431,8405,-354,102603,0,172178,6549,43673,272126,135683,316,32106,1803157,1803157,0,84133,1803336,588402,2059,106562,1803157,44453,1733029,0,1214934,-1288413,0.6362774722696646,-0.08467981434783549,-0.05683753550023653,13.721226160561727,75.07128920079165,0,0.6737815952798342
537626756,2018-12-31,0,2329125,-32705,461294,862,2165105,1460566,2058056,0,-1322559,34975,4678,291362,-63002,704539,123554,-34146,1235800,0,79707,29563,862,115275,9221,-362,109633,1441,172178,6911,37870,283754,157810,-332,33736,1956778,1956778,0,68948,1703812,703677,2391,118797,1956778,30297,1460566,0,1000135,-1322559,0.7539415978517976,-0.032196805156231315,-0.017450114422790933,10.58346509755663,62.271142252792416,0,0.511113166644351
537626756,2019-12-31,0,2181787,100398,605885,5544,2237960,1497295,1978465,0,-1237926,44690,2662,455217,58370,740665,60984,84633,1264756,0,58330,34084,5544,31443,841,-833,83003,22442,172178,8195,26462,273046,159894,-1173,30693,2010287,2010287,0,72324,1632075,735120,3112,111858,2010287,42028,1497295,0,896955,-1237926,0.7057787552074952,0.02903565510795225,0.042099958861595385,10.104154282448228,94.91918163284053,0,0.4461825600026265
537626756,2021-12-31,0,148571,-1843746,1422408,1015,55064775,37436087,2922563,0,10042880,29508,147184,324950,-1735311,764621,1150757,-1801970,2513244,0,74753,14218,1015,21124,0,-677,42631,3619,410302,11133,29681,163606,72753,61,51171,1009435,1009435,0,44244,37924817.5,763606,4310,42887,1009435,-117676,36185985.5,0,21461781,10042880,0.6670552848182433,-0.6105133906279931,-0.6310501543413201,13.02592126618686,38.01184068753289,0,4.474212217829967
537706061,2017-06-30,0,163117,125409,387691,0,1352626,918059,964583,0,220511,1296.5,14492,77636,139902,434567,81249,96456,566365,0,100282,33043,0,73673,16164,2799,31810,1373,328079,4618,7015,169958,43454,12823,23448,1092330,1092330,0,94213,964934,434567,89911,49895,1092330,-13195.5,918059,0,530367,220511,0.010522096402445134,0.1280766801241383,0.08830298536156655,26.234246213751035,36.73305209101383,0,0.48553733761775286
537706061,2018-06-30,0,142501,164672,409396,0,1487331,994396,995986,0,339821,1296.5,11477,86078,176149,492934,47715,119310,623387,0,57031,303.5,0,58366,18683,1717,42737,3834,341301,2901,2959,195265,34891,0,34007,1163826,1163826,0,145464,1077934,492934,89911,2537,1163826,-10180.5,994397,0,585000,339821,0.9717376207323836,0.15135338100368956,0.10251532445571761,38.01710908675352,39.775370883517056,0,0.5026524583571771
537706061,2019-06-30,0,127183,100669,369697,0,1645698,1090962,1042939,0,407603,1,9899,74351,110567,554736,66638,67782,664530,0,60747,303.5,0,61801,2526,-494,46395,15279,417856,3395,3869,205705,28987,0,33321,1142384,1142384,0,66476,1276001,554736,89911,2435,1142384,-9898,1090962,0,721265,407603,0.9717376207323836,0.09678619448451659,0.05933381419907842,17.69963806682633,32.60820692870394,0,0.6313682614602445
537761041,2017-12-31,0,1118344,-370330,474466,0,1674284,860714,4001057,0,-1805223,0,38036,427614,-332294,813570,74967,-445989,2261302,0,225986,303.5,0,165947,8767,-17458,187649,81025,501798,34083,131334,742380,551320,-5635,111816,3537204,3537204,0,143886,1199818,813570,12838,22675,3537204,-38036,860714,0,386248,-1805223,0.9717376207323836,-0.0939425602820759,-0.12608517914149142,12.372858619406742,46.24365627517669,0,0.10919585073408263
537761041,2018-12-31,0,1263516,-146792,448459,0,1655339,689518,3994302,0,-1928813,919,31167,442780,-116544,965820,42382,-123591,2206228,0,215624,38839,0,152250,342,7695,192666,2356,368109,26388,86460,775778,543387,2293,109316,3761536,3761536,0,168042,1206880,965820,10545,17001,3761536,-30248,689519,0,241060,-1928813,-1.419387094876772,-0.03098308775989383,-0.03285652456868683,13.588272184554395,48.29877655025569,0,0.06408552250995338
537761041,2019-12-31,0,1476972,69869,797211,5774,2037723,913845,4799638,0,-1880536,0,27820,419504,97689,1123878,462772,48277,2678388,0,182821,303.5,5774,152442,65,4949,209756,2256,246965,21439,115812,961875,648262,-1285,120659,4778131,4778131,0,158890,1240512,1118103,11830,28651,4778131,-27820,913845,0,122409,-1880536,0.9717376207323836,0.02044502337838791,0.010103741400141603,9.747071257220309,38.355699627542386,0,0.04729157618844439
537761041,2020-12-31,0,1932395,-76780,1099157,5774,2479954,1292532,3363911,0,-1943535,1296.5,23845,242477,-52935,1187423,698411,-62999,2066967,0,161232,727,5774,63545,0,5476,106763,4993,302328,15963,84163,631787,371767,-256,86243,3104125,3104125,0,141842,1380797,1181648,12085,14912,3104125,-22548.5,1292531,0,199149,-1943535,0.9684146995708155,-0.01705311480691016,-0.020295252285265575,13.333016550557726,30.23349044454219,0,0.06415624370796924
537761041,2021-12-31,0,2310475,312206,1901967,3104,3286531,2125768,3608598,0,-1636110,1060,31635,495782,342781,1160763,1394870,307425,2303213,0,191090,1739,3104,30273,43605,-4852,104348,4783,99202,18067,103779,688704,404567,-9704,81218,3468585,3468585,0,350953,1384564,1157659,18936,26259,3468585,-30575,2125768,0,226905,-1636110,0.9717376207323836,0.09882444858638322,0.08863124299966701,30.503525452982508,55.655767069112024,0,0.06541716578950782
537831471,2018-06-30,1,27398,-13063,26480.5,0,144456,129370,180681,0,-19575,1296.5,8127,14864.5,-13063,10570.5,1860,-13455,54833.5,0,15022.5,38839,0,5032.5,9698,-46,4760.5,392,690,12665.5,25591.5,47680.5,14168,0,2042,0,158995,0,47566,71662.5,10831.5,5681.5,52964,158995,-6830.5,105912,24170,32698.5,-19575,0.26669058228230497,-0.5404633843607778,-0.5566818369880017,83.39454709998103,15.833004668130657,1,0.38113363673976003
537892697,2019-12-31,0,865726,11816,285240,0,1343106,960476,1540684,0,-349185,1296.5,12081,271135,23897,382631,101316,20221,974155,0,69405,2038,0,44118,9698,-2488,62759,379,82636,4888,500,234748,58247,-104,29234,1564335,1564335,0,13670,1057866,382631,1202,5773,1564335,-10784.5,960475,0,675235,-349185,0.6649922050926728,0.015276139701534517,0.012926259400959513,2.657971811238215,79.72451680780583,0,0.43164347789955476
537905093,2019-12-31,0,3306839,-289740,239806,0,2021724,1363819,2098376,0,-2371229,1296.5,63115,231229,-226625,657905,90590,-254084,1192269,0,96269,3793,0,52307,9698,7644,93905,5215,51248,9397,1734,404359,143909,-112,67193,1860267,1860267,0,51390,1611918,657905,3165,51077,1860267,-61818.5,1363819,0,954013,-2371229,0.927932337451299,-0.12182391022363993,-0.13658469456266223,8.402624461972394,52.48781814432303,0,0.5128365981872495
537909236,2017-12-31,0,344004,-70610,70362,753,825178,658395,518185,0,-190611,42,16783,100570,-53870,166783,27392,-67345,153961,0,40190,34710,753,44086,0,-1798,33632,0,359705,4852,10730,146574,96349,1276,7872,0,452666,0,3452,754815,166030,2688,399.5,452666,-16741,658395,452666,588785,-190611,-18.579931895189567,-0.11900606628286639,-0.14877415136104766,1.8135796223558505,107.325947886698,1,1.300705155677696
537909236,2018-12-31,0,290370,-118380,62823,753,785815,626184,472511,0,-96252,57,14917,135242,-103520,159631,22308,-118045,149635,0,34399,29563,753,39327,9698,2420,30105,34,262425,2432,8168,139781,74722,-1107,7062,360299,360299,0,3704,722992,158879,3795,399.5,360299,-14860,626184,0,564113,-96252,0.4474926965348681,-0.2873169228890449,-0.327630662311025,2.491252635542517,162.00420736189875,0,1.5656801711911497
537909236,2019-12-31,0,316754,-89924,45187,0,144456,129370,292852,0,-316352,78,14685,32272,-75317,57000,25744,-220100,118722,0,15022.5,17003,0,23262,6185,2432,13649,2191,2627,602.5,7920,69246,38228,3795,3000,205481,205481,0,709,71662.5,57000,213,52964,205481,-14607,105912,0,32698.5,-316352,0.6073181783853183,-0.3665399720655438,-0.6310501543413201,1.0495090381430239,56.42941867439289,0,0.04729157618844439
538008913,2017-01-31,0,155656,1050046,13024079,25435,42994058,37436087,8317645,0,10042880,37858,8127,52145,1027052,2138892,2670395.5,924137,1224077,0,1180765,1100790.5,0,462875,0,255,953746,1620,172178,6842,42801,2518367,7441,-16375,259128,12936063,12936063,1407.5,4747,29969979,2113457,89115,2124174,12936063,29731,36185985.5,0,21461781,10042880,0.7569499849892333,0.2126616154600705,0.19402175382143544,0.15140421922520964,15.833004668130657,0,2.1534003042502188
538041096,2018-10-31,0,295020,-47245,151471,0,1687133,1159504,646707,0,284908,770,19319,105597,-28696,527629,2087,-10192,312740,0,61407,56700,0,84310,23524,101,36063,1620,385646,602.5,3105,145742,3683,328,6643,614154,614154,0,20569,1535663,527629,278,142950,614154,-18549,1159504,0,1008034,284908,0.601063308849248,-0.046724437193277256,-0.016595186223650745,10.18702828063754,86.08176794247474,0,1.6413375146950113
538041096,2019-10-31,0,240348,-129848,638135,0,638135,638135,180681,0,366628,636,14086,14864.5,-116398,10570.5,602455,81721,122040,0,15190,303.5,0,11631,4506,417,4760.5,438,0,602.5,500,47680.5,484.5,278,3321,250,158995,0,581.5,71662.5,10831.5,213,399.5,158995,-13450,638135,0,32698.5,366628,-0.112,-0.6105133906279931,0.19402175382143544,0.15140421922520964,28.567341308860485,0,0.04729157618844439
538046749,2018-12-31,1,3762,24724,26480.5,0,144456,129370,180681,0,-42838,1296.5,750,32039,25474,23674,1860,24724,54833.5,0,15022.5,38839,0,113395,5907,-46,106288.5,1620,172178,12665.5,25591.5,488228,55600,0,41553,0,158995,0,47566,71662.5,23674,5681.5,52964,158995,546.5,105912,102200,32698.5,-42838,0.26669058228230497,0.2126616154600705,0.19402175382143544,83.39454709998103,84.32653340832721,1,0.04729157618844439
538110842,2017-12-31,1,982,77053,54781,0,373116,357940,180681,0,-108499,1296.5,2893,14864.5,79946,15176,39872,48020,61888,0,418879,38839,0,5032.5,9698,-46,4760.5,12477,39957,12665.5,25591.5,47680.5,47295,-371,2042,204431,204431,0,4609,318335,15176,641,197848,204431,-1596.5,357940,0,303159,-108499,0.8055679107193401,0.2126616154600705,0.19402175382143544,6.857590906793328,15.833004668130657,0,1.4829404542363926
538186115,2017-12-31,0,158555,282960,553132,0,1060332,714274,1540494,0,384948,1296.5,96.5,130287,280167,346058,109270,197318,453198,0,175114,4013,0,48193,20247,-5077,146028,567,0,11249,500,399247,478926,-816,12882,1819842,1819842,0,5698,507200,346058,213,399.5,1819842,4089.5,714274,0,161142,384948,0.4474926965348681,0.15395127708889014,0.10842589631407562,0.9523583182862395,42.33243905539467,0,0.08854724750830018
538210006,2020-06-30,1,7341,-50055,125987,0,144456,129370,346887,0,12341,1296.5,8127,32992,-50055,10570.5,7199,90879,263456,0,15022.5,38839,0,5886,51345,-46,6422,1620,282,12665.5,500,47680.5,22071,0,15154,296053,296053,0,80015,71662.5,10831.5,5681.5,52964,296053,-6830.5,126256,0,32698.5,12341,0.26669058228230497,-0.16907445626289888,0.19402175382143544,82.20790140053752,30.937480089364072,0,0.04729157618844439
538228867,2018-12-31,1,56596,-64521,53355,0,144456,129370,180681,0,-17048,153,413,14864.5,-64261,10570.5,45043,-63749,54833.5,0,15022.5,38839,0,5032.5,5600,-46,40682,1620,94,12665.5,500,89517,144022,0,2322,81051,158995,0,581.5,71662.5,10831.5,5681.5,52964,158995,-260,105912,0,32698.5,-17048,0.26669058228230497,-0.6105133906279931,-0.6310501543413201,0.15140421922520964,15.833004668130657,0,0.08680953967255185
538317827,2017-09-30,0,376486,61483,342624,0,1780544,1353601,604952,0,248224,0,25326,39236,86808,426943,289469,73778,261289,0,87916,303.5,0,82588,0,-524,34631,200,579430,2569,500,167189,18779,0,36801,670538,670538,0,15910,1437920,426943,5681.5,52964,670538,-25326,1353601,0,1010977,248224,0.9717376207323836,0.12946022447646516,0.1100280670148448,7.21702821714305,42.62274492436851,0,1.5077102267134748
538365552,2019-12-31,1,531,-20879,26480.5,0,144456,129370,180681,0,-27161,1296.5,2374,14864.5,-18504,10570.5,2384,22986,54833.5,0,15022.5,303.5,0,5032.5,9698,-46,4760.5,19336,32273,12665.5,500,47680.5,144022,0,4151,0,158995,0,47566,71662.5,10831.5,213,399.5,158995,-1077.5,105912,0,32698.5,-27161,0.4474926965348681,0.018793820568057323,0.01573064374061806,7.5625677741497785,15.833004668130657,0,0.47229678511272705
538383142,2020-12-31,0,5,-957092,2865412,0,18514945,14900077,3828006,0,520269,13687,310124,536109,-660655,3614868,285976,-901607,639405,0,182742,51585,0,657309,1299272,10419,293972,17,5588960.5,346457,256529,1302812,766325,6502,92421,2653251,2653251,0,50564,15629427,3614868,34506,59393,2653251,-259123,14900077,0,12014559,520269,0.021989123297358276,-0.24899830434436848,-0.3398121775889277,5.796618312151144,111.89515478808632,0,4.474212217829967
538383142,2021-12-31,0,4050765,11626,2922962,0,18731673,14586839,3792059,0,532249,20105,385507,389797,377028,4144834,490426,24094,731836,0,311543,47806,0,524519,9698,17823.5,255199,8826,5588960.5,31257,288415,1361083,809455,-16375,47599,3206150,3206150,0,61839,15668678,4144834,169250.5,70631,3206150,-259123,14586839,0,11523844,532249,0.5743653636505217,0.11759524663537264,0.007514932239602015,5.8666508117212235,74.610457490428,0,3.594293467242643
538451253,2018-03-31,0,233631,182127,431305,0,1609584,1137058,1905489,0,253281,173,17402,140781,199356,472527,214944,30732,455692,0,120062,288049,0,72516,39521,-3026,146032,314,237567,17065,25591.5,508919,442643,-16375,40596,2086506,2086506,0,9829,1178279,472527,155875,625825,2086506,-17229,1137057,0,705752,253281,0.6230335956537371,0.09554537585801334,0.014728929607679058,1.4328519384399887,36.09361513641451,0,0.33824585215666764
538451253,2019-03-31,0,177431,4007,416659,0,1776006,1231108,2066957,0,283939,383,11902,267148,15526,544899,109172,30658,494004,0,104500,259722,0,72372,46103,7091,176968,0,262290,9975,18091,567988,460809,-8026,30576,2057473,2057473,0,12256,1359347,544899,163901,611524,2057473,-11519,1231107,0,814448,283939,0.5884119020676212,0.007546150058834308,0.014900803072506906,1.811866627978431,66.90421985917793,0,0.395848694004733
538506015,2019-12-31,1,24950,3316,59582,0,144456,129370,206540,0,-14599,1296.5,183,44659,3499,16874,25581,3316,55979,0,18304,3702,0,113395,9698,-108,4760.5,1620,172178,602.5,25591.5,63998,69391,-38,5172,0,210038,0,47566,71662.5,16874,213,4210,210038,1113.5,105912,210038,32698.5,-14599,0.12969121140142517,0.01665889029604167,0.015787619383159236,68.88273391798946,105.24187404446097,1,0.06537864576886088
538763475,2017-12-31,0,28985,-14236,114088,0,332872,263246,418509,0,-8270,57,2769,143861,-11525,69626,11027,506,86052,0,37665,303.5,0,15991,3133,1083,22957,257,57872,7120,17643,82621,203529,418,2311,383313,383313,0,50219,218784,69626,3831,399.5,383313,-2712,263246,0,149158,-8270,0.4474926965348681,-0.030066812239605754,0.0013200700211054674,39.84979855453202,151.0866681628801,0,0.38912846681432667
538763475,2018-12-31,0,13242,675,89130,0,310875,223987,390039,0,-8244,42,1609,153376,2242,86888,4595,26,54833.5,0,33876,303.5,0,17262,101,311,27105,649,31636,6808,9391,90595,198824,1203,3958,383638,383638,0,41250,221745,86888,2628,52964,383638,-1567,223987,0,134857,-8244,0.9717376207323836,0.00584405090215255,6.77722227725095e-5,32.704984907647315,186.90427064845642,0,0.3515214864012428
538763475,2019-12-31,0,22521,9058,116624,0,339074,234803,371806,0,571,18,883,176917,9923,104271,9667,8815,54833.5,0,30068,303.5,0,17383,138,-1643,20774,243,4588,8451,4511,96786,190964,-744,2616,374067,374067,0,43588,222450,104271,3372,52964,374067,-865,234803,0,118179,571,0.9717376207323836,0.02652733333867997,0.023565297125915947,35.442893028967184,207.91492253426264,0,0.31593003392440394
538819046,2017-12-31,0,730000,268654,665287,0,2443933,1899736,3213556,0,630104,4784,15274,131886,279144,544197,252868,182683,643879,0,295966,2031,0,185451,11728,-2760,319202,0,2474,10948,54538,1009926,1051797,-16375,73015,3423710,3423710,0,44082,1778646,544197,169250.5,2987,3423710,-10490,1899736,0,1234449,630104,0.9717376207323836,0.08153260644155025,0.053358199146539866,3.9162998618457756,23.629121515078868,0,0.3605588674274398
538819046,2018-12-31,0,310000,94146,702774,0,2248779,1495561,3421573,0,626407,3285,8582,131079,99444,753218,113361,89303,714073,0,300086,12179,0,199399,5184,-23544,349361,0,1141,346457,60335,1088591,1048977,-8002,91702,3451288,3451288,0,38723,1546006,753218,9288,7334,3451288,-5297,1495561,0,792788,626407,0.4304608671938915,0.028813590752206134,0.025875267436388967,3.412710221034389,22.458996839281017,0,0.22970786558525397
538819046,2019-12-31,0,200000,208390,743049,0,2532139,1530197,3771586,0,734377,267,6611,128256,214734,1001942,200667,152969,722965,0,329535,5766,0,241956,4097,-23544,428301,2754,877,346457,95121,1259100,1091641,1896,67299,0,3889342,0,30073,1789091,1001942,7392,10402,3889342,-6344,1530197,1254310,787149,734377,0.2634108825225918,0.0552108814293009,0.03933030317210469,2.351864188509693,21.430345006405286,1,0.20238616197804152
538819046,2020-12-31,0,5,401427,1568078,0,3632424,2400831,2843279,0,970552,0,5062,110110,406489,1231593,871955,311175,670815,0,248870,7506,0,249525,6055,-1188,181872,801,800744,346457,48855,865346,794203,-1646,60968,3098830,3098830,0,9693,2064346,1231593,9037,8797,3098830,-5062,2400831,0,832753,970552,0.33386381721041264,0.1311749918517634,0.1004169315515856,0.9514195680305148,22.744479320314415,0,0.26873142444083736
538819046,2021-12-31,0,158555,763339,2270911,0,4486008,3044670,3456940,0,1437923,1296.5,10227,158700,773567,1441338,1707693,623371,739170,0,445299,10796,0,277513,2446,-5833,284621,5017,800982,346457,49753,1035064,1020116,-1131,86509,3903895,3903895,0,40608,2215097,1441338,10169,13648,3903895,-8930.5,3044670,0,773759,1437923,0.29183763188745604,0.19815261424807787,0.1596792434222744,3.1639170623185304,27.270629270282395,0,0.19820179589871142
538848201,2020-12-31,0,1166381,-1407724,989889,0,7465742,4356969,2200656,0,-546139,2,47362,704096,-1360364,3108773,193995,-1073153,979719,0,152012,1687,0,547979,12747,13681,53388,43288,2709587,11406,25591.5,408008,45229,-984,93559,0,683084,0,3230,6475853,3108773,1217,399.5,683084,-47360,4356969,683084,3367080,-546139,-3.535483870967742,-0.6105133906279931,-0.6310501543413201,1.43826869511412,207.91492253426264,1,4.474212217829967
538848201,2021-12-31,0,1005188,-238989,1107826,0,7581200,4004991,2764140,0,-793453,31,43363,954152,-195657,3576209,891946,-247313,1351442,0,181629,2505,0,467436,8117,957,109943,8976,2517706,10448,5865,456481,82896,178,122153,2185714,2185714,0,7444,6473374,3576209,1038,399.5,2185714,-43332,4004991,0,2897165,-793453,-9.35907335907336,-0.08951628621127924,-0.11314975335290893,1.0359162574182472,201.98534797005195,0,1.3255005000654247
538900960,2018-12-31,1,21102,-1197,66210,0,177808,133123,335590,0,66896,75,870,30854,-402,44685,34247,1870,62363,0,15022.5,38839,0,5032.5,9698,-991,20638,1620,90,5200,9365,133307,113363,0,4343,318866,318866,0,47566,111598,44685,5681.5,52964,318866,-795,133123,0,66913,66896,0.26669058228230497,-0.0012607176682368141,0.005864532436822991,45.37326546783497,43.738533000877744,0,0.20984676948937797
538920380,2017-12-31,1,158555,1752,26480.5,0,144456,129370,180681,0,8475,1296.5,96.5,14864.5,1819,10570.5,2061,1625,54833.5,0,15022.5,9188,0,113395,9698,-46,4760.5,0,172178,12665.5,25591.5,47680.5,144022,542,2042,58533,158995,0,47566,2052873,1066476,4122,58533,158995,1229.5,105912,0,986397,8475,0.8337689850169989,0.031076486768147882,0.027762117096338818,83.39454709998103,15.833004668130657,0,4.474212217829967
538960485,2018-12-31,0,170725,46777,26836,0,445324,321792,181799,0,20190,2,296,35277,47071,123533,3585,48773,83095,0,15022.5,15284,0,30480,86875,-2753,4760.5,156,721,2753,25591.5,47680.5,34937,3456,2123,228603,228603,0,3598,418489,123533,12365,5529,228603,-294,321791,0,294956,20190,-2.38940133839754,0.2059071840702003,0.19402175382143544,4.787302295537096,80.48611944552793,0,1.290254283627074
